Epoch,Train_Net1,Test_Net1,Train_Net2,Test_Net2,Train_Net3,Test_Net3,Train_Net4,Test_Net4,Train_Net5,Test_Net5,Train_Net6,Test_Net6,Train_Net7,Test_Net7,Train_Net8,Test_Net8,Train_Net9,Test_Net9,Train_Net10,Test_Net10
358,0.001185887,0.001233304,0.001724881,0.001712620,0.001465596,0.001464288,0.001166207,0.001207210,0.001221571,0.001292362,0.001154843,0.001213427,0.001220108,0.001273546,0.001157030,0.001215427,0.001082283,0.001145153,0.001137335,0.001196117
359,0.001185147,0.001232602,0.001724517,0.001712112,0.001462686,0.001461687,0.001165231,0.001206249,0.001220600,0.001291403,0.001154598,0.001213190,0.001219338,0.001272746,0.001156625,0.001215045,0.001081701,0.001144643,0.001136879,0.001195719
360,0.001184407,0.001231902,0.001724156,0.001711606,0.001459764,0.001459075,0.001164255,0.001205288,0.001219634,0.001290447,0.001154354,0.001212953,0.001218572,0.001271949,0.001156220,0.001214665,0.001081121,0.001144134,0.001136424,0.001195322
361,0.001183669,0.001231201,0.001723797,0.001711102,0.001456830,0.001456454,0.001163280,0.001204326,0.001218671,0.001289495,0.001154109,0.001212716,0.001217812,0.001271157,0.001155816,0.001214286,0.001080542,0.001143626,0.001135971,0.001194924
362,0.001182931,0.001230502,0.001723439,0.001710600,0.001453885,0.001453824,0.001162304,0.001203364,0.001217713,0.001288546,0.001153864,0.001212479,0.001217057,0.001270370,0.001155413,0.001213907,0.001079964,0.001143121,0.001135518,0.001194527
363,0.001182194,0.001229803,0.001723084,0.001710101,0.001450929,0.001451187,0.001161327,0.001202401,0.001216758,0.001287600,0.001153619,0.001212242,0.001216307,0.001269586,0.001155011,0.001213530,0.001079388,0.001142616,0.001135067,0.001194130
364,0.001181458,0.001229104,0.001722731,0.001709603,0.001447965,0.001448543,0.001160351,0.001201438,0.001215807,0.001286659,0.001153374,0.001212004,0.001215561,0.001268807,0.001154610,0.001213153,0.001078814,0.001142113,0.001134616,0.001193733
365,0.001180723,0.001228407,0.001722379,0.001709107,0.001444992,0.001445892,0.001159375,0.001200475,0.001214859,0.001285720,0.001153129,0.001211767,0.001214821,0.001268033,0.001154210,0.001212778,0.001078241,0.001141612,0.001134166,0.001193336
366,0.001179988,0.001227710,0.001722030,0.001708614,0.001442011,0.001443236,0.001158399,0.001199512,0.001213915,0.001284785,0.001152883,0.001211529,0.001214085,0.001267262,0.001153810,0.001212403,0.001077670,0.001141112,0.001133717,0.001192939
367,0.001179255,0.001227013,0.001721683,0.001708122,0.001439023,0.001440575,0.001157423,0.001198548,0.001212975,0.001283853,0.001152637,0.001211291,0.001213354,0.001266496,0.001153411,0.001212029,0.001077100,0.001140614,0.001133269,0.001192543
368,0.001178522,0.001226318,0.001721338,0.001707633,0.001436030,0.001437910,0.001156446,0.001197584,0.001212038,0.001282924,0.001152391,0.001211052,0.001212628,0.001265735,0.001153013,0.001211656,0.001076531,0.001140117,0.001132822,0.001192146
369,0.001177790,0.001225622,0.001720994,0.001707145,0.001433032,0.001435242,0.001155470,0.001196619,0.001211105,0.001281999,0.001152145,0.001210814,0.001211906,0.001264977,0.001152615,0.001211283,0.001075965,0.001139622,0.001132375,0.001191749
370,0.001177060,0.001224928,0.001720653,0.001706660,0.001430029,0.001432572,0.001154494,0.001195655,0.001210176,0.001281077,0.001151899,0.001210575,0.001211189,0.001264224,0.001152219,0.001210912,0.001075399,0.001139129,0.001131929,0.001191352
371,0.001176329,0.001224234,0.001720314,0.001706177,0.001427024,0.001429901,0.001153517,0.001194690,0.001209250,0.001280158,0.001151652,0.001210336,0.001210477,0.001263476,0.001151823,0.001210541,0.001074836,0.001138636,0.001131484,0.001190955
372,0.001175600,0.001223541,0.001719977,0.001705696,0.001424017,0.001427230,0.001152541,0.001193725,0.001208327,0.001279242,0.001151406,0.001210097,0.001209769,0.001262731,0.001151427,0.001210171,0.001074274,0.001138146,0.001131039,0.001190558
373,0.001174872,0.001222849,0.001719641,0.001705217,0.001421008,0.001424559,0.001151565,0.001192760,0.001207408,0.001278330,0.001151159,0.001209858,0.001209066,0.001261991,0.001151033,0.001209802,0.001073713,0.001137657,0.001130594,0.001190161
374,0.001174144,0.001222157,0.001719308,0.001704740,0.001418000,0.001421890,0.001150589,0.001191795,0.001206492,0.001277420,0.001150912,0.001209619,0.001208367,0.001261256,0.001150639,0.001209434,0.001073154,0.001137169,0.001130151,0.001189763
375,0.001173417,0.001221466,0.001718977,0.001704265,0.001414992,0.001419223,0.001149613,0.001190830,0.001205580,0.001276514,0.001150665,0.001209379,0.001207673,0.001260524,0.001150245,0.001209066,0.001072597,0.001136683,0.001129707,0.001189366
376,0.001172691,0.001220775,0.001718647,0.001703792,0.001411987,0.001416560,0.001148638,0.001189865,0.001204671,0.001275611,0.001150417,0.001209140,0.001206982,0.001259797,0.001149852,0.001208699,0.001072041,0.001136199,0.001129265,0.001188969
377,0.001171966,0.001220086,0.001718320,0.001703321,0.001408985,0.001413902,0.001147662,0.001188900,0.001203765,0.001274711,0.001150170,0.001208900,0.001206297,0.001259075,0.001149460,0.001208333,0.001071487,0.001135716,0.001128822,0.001188571
378,0.001171242,0.001219396,0.001717995,0.001702852,0.001405987,0.001411249,0.001146687,0.001187935,0.001202862,0.001273814,0.001149922,0.001208659,0.001205615,0.001258357,0.001149068,0.001207968,0.001070934,0.001135235,0.001128380,0.001188173
379,0.001170518,0.001218708,0.001717671,0.001702386,0.001402994,0.001408602,0.001145711,0.001186970,0.001201963,0.001272920,0.001149674,0.001208419,0.001204938,0.001257643,0.001148677,0.001207603,0.001070383,0.001134755,0.001127939,0.001187776
380,0.001169795,0.001218020,0.001717350,0.001701921,0.001400007,0.001405963,0.001144736,0.001186005,0.001201067,0.001272029,0.001149426,0.001208179,0.001204265,0.001256933,0.001148287,0.001207239,0.001069834,0.001134277,0.001127497,0.001187378
381,0.001169074,0.001217333,0.001717030,0.001701459,0.001397028,0.001403332,0.001143762,0.001185040,0.001200174,0.001271141,0.001149178,0.001207938,0.001203596,0.001256228,0.001147897,0.001206875,0.001069286,0.001133800,0.001127056,0.001186980
382,0.001168352,0.001216647,0.001716713,0.001700999,0.001394057,0.001400711,0.001142787,0.001184076,0.001199284,0.001270256,0.001148929,0.001207697,0.001202932,0.001255527,0.001147507,0.001206513,0.001068740,0.001133325,0.001126616,0.001186581
383,0.001167632,0.001215961,0.001716397,0.001700540,0.001391096,0.001398100,0.001141813,0.001183111,0.001198397,0.001269374,0.001148681,0.001207456,0.001202271,0.001254831,0.001147118,0.001206150,0.001068196,0.001132852,0.001126175,0.001186183
384,0.001166913,0.001215277,0.001716084,0.001700084,0.001388146,0.001395500,0.001140839,0.001182147,0.001197514,0.001268495,0.001148432,0.001207215,0.001201615,0.001254138,0.001146730,0.001205789,0.001067653,0.001132380,0.001125735,0.001185784
385,0.001166194,0.001214592,0.001715772,0.001699630,0.001385207,0.001392913,0.001139865,0.001181183,0.001196633,0.001267619,0.001148183,0.001206973,0.001200963,0.001253450,0.001146341,0.001205428,0.001067112,0.001131910,0.001125295,0.001185386
386,0.001165476,0.001213909,0.001715462,0.001699178,0.001382281,0.001390339,0.001138892,0.001180219,0.001195756,0.001266746,0.001147934,0.001206732,0.001200315,0.001252767,0.001145954,0.001205068,0.001066573,0.001131441,0.001124855,0.001184987
387,0.001164759,0.001213226,0.001715154,0.001698728,0.001379368,0.001387779,0.001137919,0.001179256,0.001194881,0.001265876,0.001147684,0.001206490,0.001199670,0.001252088,0.001145567,0.001204708,0.001066035,0.001130974,0.001124416,0.001184588
388,0.001164043,0.001212544,0.001714849,0.001698280,0.001376471,0.001385234,0.001136947,0.001178292,0.001194009,0.001265008,0.001147435,0.001206248,0.001199030,0.001251413,0.001145180,0.001204349,0.001065500,0.001130509,0.001123976,0.001184189
389,0.001163328,0.001211863,0.001714545,0.001697835,0.001373590,0.001382706,0.001135975,0.001177330,0.001193141,0.001264144,0.001147185,0.001206006,0.001198394,0.001250742,0.001144794,0.001203990,0.001064966,0.001130045,0.001123537,0.001183790
390,0.001162614,0.001211182,0.001714243,0.001697391,0.001370725,0.001380195,0.001135003,0.001176367,0.001192275,0.001263282,0.001146935,0.001205763,0.001197761,0.001250075,0.001144408,0.001203632,0.001064433,0.001129583,0.001123098,0.001183390
391,0.001161900,0.001210502,0.001713942,0.001696949,0.001367878,0.001377701,0.001134032,0.001175405,0.001191412,0.001262423,0.001146685,0.001205521,0.001197133,0.001249413,0.001144022,0.001203274,0.001063903,0.001129122,0.001122659,0.001182991
392,0.001161187,0.001209823,0.001713644,0.001696510,0.001365051,0.001375227,0.001133061,0.001174443,0.001190552,0.001261566,0.001146434,0.001205278,0.001196508,0.001248755,0.001143637,0.001202918,0.001063374,0.001128664,0.001122220,0.001182591
393,0.001160475,0.001209145,0.001713348,0.001696072,0.001362243,0.001372772,0.001132091,0.001173482,0.001189695,0.001260713,0.001146184,0.001205035,0.001195887,0.001248102,0.001143253,0.001202561,0.001062847,0.001128206,0.001121781,0.001182191
394,0.001159764,0.001208467,0.001713053,0.001695637,0.001359456,0.001370338,0.001131121,0.001172521,0.001188841,0.001259862,0.001145933,0.001204792,0.001195270,0.001247452,0.001142868,0.001202205,0.001062322,0.001127751,0.001121342,0.001181791
395,0.001159054,0.001207790,0.001712761,0.001695203,0.001356690,0.001367925,0.001130152,0.001171560,0.001187989,0.001259014,0.001145682,0.001204548,0.001194657,0.001246807,0.001142484,0.001201850,0.001061798,0.001127297,0.001120904,0.001181391
396,0.001158344,0.001207114,0.001712470,0.001694772,0.001353948,0.001365534,0.001129183,0.001170600,0.001187141,0.001258169,0.001145431,0.001204305,0.001194047,0.001246166,0.001142101,0.001201495,0.001061277,0.001126845,0.001120465,0.001180991
397,0.001157635,0.001206439,0.001712181,0.001694343,0.001351229,0.001363166,0.001128215,0.001169641,0.001186295,0.001257326,0.001145180,0.001204061,0.001193441,0.001245529,0.001141717,0.001201140,0.001060757,0.001126394,0.001120026,0.001180591
398,0.001156927,0.001205764,0.001711894,0.001693916,0.001348534,0.001360822,0.001127248,0.001168682,0.001185451,0.001256486,0.001144929,0.001203817,0.001192839,0.001244896,0.001141334,0.001200787,0.001060239,0.001125945,0.001119587,0.001180190
399,0.001156220,0.001205091,0.001711609,0.001693490,0.001345864,0.001358502,0.001126281,0.001167724,0.001184611,0.001255648,0.001144677,0.001203573,0.001192240,0.001244267,0.001140952,0.001200433,0.001059723,0.001125498,0.001119149,0.001179790
400,0.001155514,0.001204418,0.001711326,0.001693067,0.001343220,0.001356207,0.001125315,0.001166766,0.001183773,0.001254814,0.001144425,0.001203329,0.001191645,0.001243643,0.001140569,0.001200080,0.001059209,0.001125053,0.001118710,0.001179389
401,0.001154809,0.001203745,0.001711044,0.001692646,0.001340602,0.001353937,0.001124350,0.001165809,0.001182938,0.001253982,0.001144173,0.001203084,0.001191053,0.001243022,0.001140187,0.001199727,0.001058697,0.001124609,0.001118271,0.001178988
402,0.001154105,0.001203074,0.001710765,0.001692227,0.001338012,0.001351694,0.001123385,0.001164853,0.001182105,0.001253152,0.001143921,0.001202840,0.001190465,0.001242406,0.001139805,0.001199375,0.001058186,0.001124167,0.001117832,0.001178587
403,0.001153401,0.001202403,0.001710487,0.001691810,0.001335450,0.001349477,0.001122421,0.001163897,0.001181276,0.001252325,0.001143669,0.001202595,0.001189880,0.001241793,0.001139424,0.001199024,0.001057678,0.001123727,0.001117393,0.001178186
404,0.001152698,0.001201733,0.001710211,0.001691395,0.001332916,0.001347288,0.001121458,0.001162942,0.001180448,0.001251501,0.001143416,0.001202350,0.001189299,0.001241185,0.001139043,0.001198672,0.001057171,0.001123288,0.001116955,0.001177785
405,0.001151996,0.001201064,0.001709936,0.001690982,0.001330412,0.001345126,0.001120496,0.001161988,0.001179624,0.001250679,0.001143164,0.001202105,0.001188722,0.001240581,0.001138662,0.001198322,0.001056667,0.001122852,0.001116516,0.001177384
406,0.001151295,0.001200396,0.001709664,0.001690571,0.001327937,0.001342993,0.001119534,0.001161035,0.001178802,0.001249860,0.001142911,0.001201859,0.001188147,0.001239980,0.001138281,0.001197971,0.001056164,0.001122417,0.001116076,0.001176983
407,0.001150595,0.001199728,0.001709393,0.001690162,0.001325492,0.001340888,0.001118574,0.001160082,0.001177982,0.001249043,0.001142658,0.001201614,0.001187576,0.001239384,0.001137900,0.001197621,0.001055663,0.001121983,0.001115637,0.001176581
408,0.001149896,0.001199062,0.001709124,0.001689755,0.001323078,0.001338811,0.001117614,0.001159130,0.001177166,0.001248229,0.001142404,0.001201368,0.001187009,0.001238791,0.001137520,0.001197271,0.001055165,0.001121552,0.001115198,0.001176180
409,0.001149197,0.001198396,0.001708857,0.001689350,0.001320695,0.001336764,0.001116656,0.001158180,0.001176351,0.001247417,0.001142151,0.001201122,0.001186444,0.001238203,0.001137140,0.001196922,0.001054668,0.001121122,0.001114758,0.001175778
410,0.001148500,0.001197731,0.001708592,0.001688947,0.001318343,0.001334747,0.001115698,0.001157230,0.001175540,0.001246608,0.001141897,0.001200876,0.001185883,0.001237618,0.001136760,0.001196573,0.001054173,0.001120694,0.001114319,0.001175376
411,0.001147803,0.001197066,0.001708328,0.001688546,0.001316023,0.001332759,0.001114741,0.001156281,0.001174730,0.001245801,0.001141643,0.001200629,0.001185325,0.001237037,0.001136381,0.001196225,0.001053680,0.001120268,0.001113879,0.001174974
412,0.001147107,0.001196403,0.001708066,0.001688147,0.001313735,0.001330801,0.001113785,0.001155333,0.001173924,0.001244996,0.001141389,0.001200383,0.001184771,0.001236460,0.001136001,0.001195877,0.001053190,0.001119844,0.001113439,0.001174573
413,0.001146412,0.001195741,0.001707806,0.001687750,0.001311479,0.001328873,0.001112831,0.001154385,0.001173120,0.001244194,0.001141135,0.001200136,0.001184219,0.001235886,0.001135622,0.001195529,0.001052701,0.001119421,0.001112999,0.001174171
414,0.001145718,0.001195079,0.001707548,0.001687355,0.001309256,0.001326975,0.001111877,0.001153439,0.001172318,0.001243395,0.001140881,0.001199889,0.001183671,0.001235317,0.001135243,0.001195182,0.001052214,0.001119000,0.001112559,0.001173769
415,0.001145025,0.001194418,0.001707291,0.001686961,0.001307065,0.001325108,0.001110924,0.001152494,0.001171519,0.001242598,0.001140626,0.001199642,0.001183126,0.001234751,0.001134864,0.001194835,0.001051730,0.001118581,0.001112119,0.001173366
416,0.001144333,0.001193758,0.001707036,0.001686570,0.001304906,0.001323270,0.001109973,0.001151550,0.001170722,0.001241803,0.001140372,0.001199395,0.001182584,0.001234189,0.001134486,0.001194488,0.001051247,0.001118164,0.001111678,0.001172964
417,0.001143642,0.001193099,0.001706783,0.001686181,0.001302781,0.001321463,0.001109023,0.001150608,0.001169928,0.001241011,0.001140117,0.001199148,0.001182045,0.001233631,0.001134107,0.001194141,0.001050766,0.001117749,0.001111238,0.001172562
418,0.001142951,0.001192441,0.001706531,0.001685793,0.001300687,0.001319686,0.001108073,0.001149666,0.001169136,0.001240221,0.001139862,0.001198900,0.001181509,0.001233076,0.001133729,0.001193795,0.001050288,0.001117336,0.001110797,0.001172160
419,0.001142262,0.001191783,0.001706281,0.001685408,0.001298627,0.001317938,0.001107126,0.001148725,0.001168347,0.001239433,0.001139606,0.001198652,0.001180975,0.001232525,0.001133351,0.001193450,0.001049812,0.001116924,0.001110356,0.001171757
420,0.001141573,0.001191127,0.001706032,0.001685024,0.001296599,0.001316221,0.001106179,0.001147786,0.001167560,0.001238648,0.001139351,0.001198404,0.001180445,0.001231977,0.001132973,0.001193104,0.001049337,0.001116515,0.001109915,0.001171355
421,0.001140886,0.001190471,0.001705786,0.001684643,0.001294604,0.001314533,0.001105234,0.001146848,0.001166775,0.001237865,0.001139095,0.001198156,0.001179918,0.001231433,0.001132595,0.001192759,0.001048865,0.001116107,0.001109473,0.001170952
422,0.001140199,0.001189816,0.001705541,0.001684263,0.001292641,0.001312875,0.001104290,0.001145911,0.001165993,0.001237084,0.001138839,0.001197907,0.001179394,0.001230893,0.001132217,0.001192414,0.001048395,0.001115701,0.001109031,0.001170549
423,0.001139513,0.001189163,0.001705297,0.001683885,0.001290710,0.001311246,0.001103347,0.001144976,0.001165214,0.001236306,0.001138583,0.001197659,0.001178872,0.001230356,0.001131840,0.001192070,0.001047928,0.001115297,0.001108590,0.001170147
424,0.001138828,0.001188510,0.001705055,0.001683509,0.001288811,0.001309646,0.001102406,0.001144042,0.001164437,0.001235530,0.001138327,0.001197410,0.001178354,0.001229822,0.001131463,0.001191726,0.001047462,0.001114894,0.001108147,0.001169744
425,0.001138144,0.001187858,0.001704815,0.001683135,0.001286944,0.001308074,0.001101466,0.001143109,0.001163662,0.001234756,0.001138071,0.001197161,0.001177838,0.001229292,0.001131085,0.001191382,0.001046998,0.001114494,0.001107705,0.001169341
426,0.001137461,0.001187206,0.001704576,0.001682763,0.001285109,0.001306531,0.001100527,0.001142177,0.001162889,0.001233985,0.001137814,0.001196912,0.001177325,0.001228765,0.001130708,0.001191038,0.001046537,0.001114096,0.001107263,0.001168938
427,0.001136779,0.001186556,0.001704339,0.001682393,0.001283304,0.001305016,0.001099590,0.001141247,0.001162119,0.001233216,0.001137558,0.001196663,0.001176814,0.001228242,0.001130331,0.001190695,0.001046078,0.001113699,0.001106820,0.001168535
428,0.001136098,0.001185907,0.001704104,0.001682024,0.001281530,0.001303528,0.001098655,0.001140319,0.001161352,0.001232449,0.001137301,0.001196413,0.001176307,0.001227722,0.001129954,0.001190352,0.001045621,0.001113305,0.001106377,0.001168132
429,0.001135418,0.001185259,0.001703870,0.001681657,0.001279787,0.001302067,0.001097721,0.001139392,0.001160587,0.001231684,0.001137044,0.001196164,0.001175802,0.001227206,0.001129577,0.001190009,0.001045166,0.001112912,0.001105933,0.001167729
